geo_id,state_fips,county_fips,county,area_km2,northmost,southmost,eastmost,westmost,bbox_area_km2,occupied_raw,occupied
0500000US17035,17,035,Cumberland,896.2021599999999,39.378968,39.171118,-88.007766,-88.471147,921.8605207074509,0.9721667647858916,0.9721667647858916
0500000US17049,17,049,Effingham,1240.03243,39.216263,38.910847,-88.360654,-88.806794,1308.114098645579,0.9479543346287066,0.9479543346287066
0500000US17055,17,055,Franklin,1059.02251,38.125195,37.861999,-88.704606,-89.177597,1213.034027443978,0.8730361111398496,0.8730361111398496
0500000US17065,17,065,Hamilton,1125.78235,38.256661,37.906797,-88.370491,-88.706622,1144.5261622994788,0.9836230809597044,0.9836230809597044
0500000US18051,18,051,Gibson,1262.58874,38.533519,38.165403,-87.31596,-87.955344,2282.2668776626883,0.5532169582608325,0.5532169582608325
0500000US18059,18,059,Hancock,792.58144,39.945756,39.697136,-85.576192,-85.951721,886.6176592215912,0.8939382514621347,0.8939382514621347
0500000US18069,18,069,Huntington,991.0660899999999,41.00525,40.653129,-85.334667,-85.643841,1018.5147373192682,0.9730503189462795,0.9730503189462795
0500000US18079,18,079,Jennings,975.34997,39.195617,38.807508,-85.440054,-85.799834,1341.6957670577488,0.7269531543196852,0.7269531543196852
0500000US18085,18,085,Kosciusko,1376.27679,41.436856,41.042574,-85.651928,-86.077551,1560.2564973818835,0.8820836781063868,0.8820836781063868
0500000US18095,18,095,Madison,1170.45985,40.379757,39.943618,-85.576192,-85.862489,1179.8708104882328,0.992023736493372,0.992023736493372
0500000US18105,18,105,Monroe,1021.77831,39.346948,38.99087,-86.31738,-86.68561,1256.890512049007,0.8129413820892621,0.8129413820892621
0500000US18115,18,115,Ohio,223.1026,39.030296,38.900905,-84.813182,-85.140312,406.9200664821547,0.5482713151227308,0.5482713151227308
0500000US18125,18,125,Pike,865.67642,38.54493,38.232596,-87.072369,-87.462892,1182.0890755415821,0.732327569818192,0.732327569818192
0500000US18131,18,131,Pulaski,1123.1509099999998,41.172318,40.909889,-86.467046,-86.930759,1134.8558344318933,0.9896859811821359,0.9896859811821359
0500000US18139,18,139,Rush,1057.04116,39.787579,39.45275,-85.297575,-85.633491,1071.2180978977615,0.9867655915022502,0.9867655915022502
0500000US18153,18,153,Sullivan,1158.0977799999998,39.259459,38.907874,-87.240379,-87.658746,1411.7132800891654,0.8203491433663166,0.8203491433663166
0500000US18173,18,173,Warrick,996.67085,38.246077,37.877155,-87.017453,-87.467284,1615.552879072716,0.6169224560275999,0.6169224560275999
0500000US18179,18,179,Wells,953.3453299999999,40.917823,40.566929,-85.068479,-85.448993,1250.7967062422015,0.7621904704755404,0.7621904704755404
0500000US18183,18,183,Whitley,869.12371,41.294776,41.001909,-85.307781,-85.686574,1032.8634722009704,0.8414700813728548,0.8414700813728548
0500000US19009,19,009,Audubon,1147.26899,41.863374,41.504148,-94.700629,-95.092861,1301.07116399281,0.8817880387719823,0.8817880387719823
0500000US19017,19,017,Bremer,1127.8854299999998,42.907112,42.642056,-92.081568,-92.554492,1137.6646517676268,0.9914041262050002,0.9914041262050002
0500000US19021,19,021,Buena Vista,1489.02985,42.909897,42.560309,-94.91389,-95.388182,1505.7885166074411,0.9888705044416206,0.9888705044416206
0500000US19031,19,031,Cedar,1500.73924,41.94741,41.597133,-90.898373,-91.366448,1511.88595285254,0.9926272793053544,0.9926272793053544
0500000US19039,19,039,Clarke,1116.7225299999998,41.162035,40.897031,-93.55654,-94.014803,1132.721509377687,0.9858756285236634,0.9858756285236634
0500000US17073,17,073,Henry,2131.53115,41.584653,41.148955,-89.856619,-90.437657,2349.1323218792686,0.9073695551959409,0.9073695551959409
0500000US17077,17,077,Jackson,1512.76979,37.95531,37.572143,-89.150834,-89.674304,1960.5398027056715,0.7716088129974612,0.7716088129974612
